id,name,gender,birth_date,birth_country,wikipedia_link,prize_category,prize_motivation,prize_year,affiliation_country,min_prize_year,min_prize_date,age_at_prize,this_year,uniform,image_source
303,Emil Theodor Kocher,male,1841-08-25,Switzerland,https://en.wikipedia.org/wiki/Emil_Theodor_Kocher,Physiology or Medicine,"for his work on the physiology, pathology and surgery of the thyroid gland",1909,Switzerland,1909,1909-12-10,68,FALSE,0,NA
571,Christian Matthias Theodor Mommsen,male,1817-11-30,Germany,https://en.wikipedia.org/wiki/Theodor_Mommsen,Literature,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>",1902,Germany,1902,1902-12-10,85,FALSE,0,NA
793,Theodor W. Hänsch,male,1941-10-30,Germany,https://en.wikipedia.org/wiki/Theodor_W._Hänsch,Physics,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique",2005,Germany,2005,2005-12-10,64,FALSE,0,NA
470,Theodore Roosevelt Jr,male,1858-10-27,USA,https://en.wikipedia.org/wiki/Theodore_Roosevelt,Peace,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia",1906,USA,1906,1906-12-10,48,FALSE,0,NA
175,Theodore William Richards,male,1868-01-31,USA,https://en.wikipedia.org/wiki/Theodore_William_Richards,Chemistry,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements,1914,USA,1914,1914-12-10,46,FALSE,0,NA
692,Theodore W. Schultz,male,1902-04-30,USA,https://en.wikipedia.org/wiki/Theodore_Schultz,Economic Sciences,for their pioneering research into economic development research with particular consideration of the problems of developing countries,1979,USA,1979,1979-12-10,77,FALSE,0,NA
842,Thomas A. Steitz,male,1940-08-23,USA,https://en.wikipedia.org/wiki/Thomas_A._Steitz,Chemistry,for studies of the structure and function of the ribosome,2009,USA,2009,2009-12-10,69,FALSE,0,NA
800,Thomas C. Schelling,male,1921-04-14,USA,https://en.wikipedia.org/wiki/Thomas_Schelling,Economic Sciences,for having enhanced our understanding of conflict and cooperation through game-theory analysis,2005,USA,2005,2005-12-10,84,FALSE,0,NA
886,Thomas C. Südhof,male,1955-12-22,Germany,https://en.wikipedia.org/wiki/Thomas_C._Südhof,Physiology or Medicine,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",2013,USA,2013,2013-12-10,57,FALSE,0,NA
325,Thomas Hunt Morgan,male,1866-09-25,USA,https://en.wikipedia.org/wiki/Thomas_Hunt_Morgan,Physiology or Medicine,for his discoveries concerning the role played by the chromosome in heredity,1933,USA,1933,1933-12-10,67,FALSE,0,NA
357,Thomas Huckle Weller,male,1915-06-15,USA,https://en.wikipedia.org/wiki/Thomas_Huckle_Weller,Physiology or Medicine,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,1954,USA,1954,1954-12-10,39,FALSE,0,NA
872,Thomas J. Sargent,male,1943-07-19,USA,https://en.wikipedia.org/wiki/Thomas_J._Sargent,Economic Sciences,for their empirical research on cause and effect in the macroeconomy,2011,USA,2011,2011-12-10,68,FALSE,0,NA
602,Thomas Mann,male,1875-06-06,Germany,https://en.wikipedia.org/wiki/Thomas_Mann,Literature,"principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature",1929,Germany,1929,1929-12-10,54,FALSE,0,NA
274,Thomas R. Cech,male,1947-12-08,USA,https://en.wikipedia.org/wiki/Thomas_Cech,Chemistry,for their discovery of catalytic properties of RNA,1989,USA,1989,1989-12-10,42,FALSE,0,NA
736,Tim Hunt,male,1943-02-19,United Kingdom,https://en.wikipedia.org/wiki/Tim_Hunt,Physiology or Medicine,for their discoveries of key regulators of the cell cycle,2001,United Kingdom,2001,2001-12-10,58,FALSE,0,NA
687,Tjalling C. Koopmans,male,1910-08-28,the Netherlands,https://en.wikipedia.org/wiki/Tjalling_Koopmans,Economic Sciences,for their contributions to the theory of optimum allocation of resources,1975,USA,1975,1975-12-10,65,FALSE,0,NA
478,Tobias Michael Carel Asser,male,1838-04-28,the Netherlands,https://en.wikipedia.org/wiki/Tobias_Asser,Peace,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations",1911,the Netherlands,1911,1911-12-10,73,FALSE,0,NA
921,Tomas Lindahl,male,1938-01-28,Sweden,https://en.wikipedia.org/wiki/Tomas_Lindahl,Chemistry,for mechanistic studies of DNA repair,2015,United Kingdom,2015,2015-12-10,77,FALSE,0,NA
868,Tomas Tranströmer,male,1931-04-15,Sweden,https://en.wikipedia.org/wiki/Tomas_Tranströmer,Literature,"because, through his condensed, translucent images, he gives us fresh access to reality",2011,Sweden,2011,2011-12-10,80,FALSE,0,NA
670,Toni Morrison,female,1931-02-18,USA,https://en.wikipedia.org/wiki/Toni_Morrison,Literature,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality",1993,USA,1993,1993-12-10,62,FALSE,0,NA
424,Torsten N. Wiesel,male,1924-06-03,Sweden,https://en.wikipedia.org/wiki/Torsten_Wiesel,Physiology or Medicine,for their discoveries concerning information processing in the visual system,1981,USA,1981,1981-12-10,57,FALSE,0,NA
828,Toshihide Maskawa,male,1940-02-07,Japan,https://en.wikipedia.org/wiki/Toshihide_Maskawa,Physics,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,2008,Japan,2008,2008-12-10,68,FALSE,0,NA
703,Trygve Haavelmo,male,1911-12-13,Norway,https://en.wikipedia.org/wiki/Trygve_Haavelmo,Economic Sciences,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,1989,Norway,1989,1989-12-10,77,FALSE,0,NA
69,Tsung-Dao (T.D.) Lee,male,1926-11-24,China,https://en.wikipedia.org/wiki/Tsung-Dao_Lee,Physics,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,1957,USA,1957,1957-12-10,31,FALSE,0,NA
918,Tu Youyou,female,1930-12-30,China,https://en.wikipedia.org/wiki/Tu_Youyou,Physiology or Medicine,for her discoveries concerning a novel therapy against Malaria,2015,China,2015,2015-12-10,84,FALSE,0,NA
395,Ulf von Euler,male,1905-02-07,Sweden,https://en.wikipedia.org/wiki/Ulf_von_Euler,Physiology or Medicine,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",1970,Sweden,1970,1970-12-10,65,FALSE,0,NA
747,Sir Vidiadhar Surajprasad Naipaul,male,1932-08-17,Trinidad and Tobago,https://en.wikipedia.org/wiki/V._S._Naipaul,Literature,for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories,2001,United Kingdom,2001,2001-12-10,69,FALSE,0,NA
117,Val Logsdon Fitch,male,1923-03-10,USA,https://en.wikipedia.org/wiki/Val_Logsdon_Fitch,Physics,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons,1980,USA,1980,1980-12-10,57,FALSE,0,NA
841,Venkatraman Ramakrishnan,male,1952-01-01,India,https://en.wikipedia.org/wiki/Venkatraman_Ramakrishnan,Chemistry,for studies of the structure and function of the ribosome,2009,United Kingdom,2009,2009-12-10,57,FALSE,0,NA
585,Carl Gustaf Verner von Heidenstam,male,1859-07-06,Sweden,https://en.wikipedia.org/wiki/Verner_von_Heidenstam,Literature,in recognition of his significance as the leading representative of a new era in our literature,1916,Sweden,1916,1916-12-10,57,FALSE,0,NA
760,Vernon L. Smith,male,1927-01-01,USA,https://en.wikipedia.org/wiki/Vernon_L._Smith,Economic Sciences,"for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms",2002,USA,2002,2002-12-10,75,FALSE,0,NA
653,Vicente Aleixandre,male,1898-04-26,Spain,https://en.wikipedia.org/wiki/Vicente_Aleixandre,Literature,"for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars",1977,Spain,1977,1977-12-10,79,FALSE,0,NA
42,Victor Franz Hess,male,1883-06-24,Austria,https://en.wikipedia.org/wiki/Victor_Francis_Hess,Physics,for his discovery of cosmic radiation,1936,Austria,1936,1936-12-10,53,FALSE,0,NA
172,Victor Grignard,male,1871-05-06,France,https://en.wikipedia.org/wiki/Victor_Grignard,Chemistry,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry",1912,France,1912,1912-12-10,41,FALSE,0,NA
218,Vincent du Vigneaud,male,1901-05-18,USA,https://en.wikipedia.org/wiki/Vincent_du_Vigneaud,Chemistry,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",1955,USA,1955,1955-12-10,54,FALSE,0,NA
767,Vitaly Lazarevich Ginzburg,male,1916-10-04,Russia,https://en.wikipedia.org/wiki/Vitaly_Ginzburg,Physics,for pioneering contributions to the theory of superconductors and superfluids,2003,Russia,2003,2003-12-10,87,FALSE,0,NA
248,Vladimir Prelog,male,1906-07-23,Bosnia and Herzegovina,https://en.wikipedia.org/wiki/Vladimir_Prelog,Chemistry,for his research into the stereochemistry of organic molecules and reactions,1975,Switzerland,1975,1975-12-10,69,FALSE,0,NA
255,Walter Gilbert,male,1932-03-21,USA,https://en.wikipedia.org/wiki/Walter_Gilbert,Chemistry,for their contributions concerning the determination of base sequences in nucleic acids,1980,USA,1980,1980-12-10,48,FALSE,0,NA
67,Walter Houser Brattain,male,1902-02-10,China,https://en.wikipedia.org/wiki/Walter_Houser_Brattain,Physics,for their researches on semiconductors and their discovery of the transistor effect,1956,USA,1956,1956-12-10,54,FALSE,0,NA
347,Walter Rudolf Hess,male,1881-03-17,Switzerland,https://en.wikipedia.org/wiki/Walter_Rudolf_Hess,Physiology or Medicine,for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs,1949,Switzerland,1949,1949-12-10,68,FALSE,0,NA
290,Walter Kohn,male,1923-03-09,Austria,https://en.wikipedia.org/wiki/Walter_Kohn,Chemistry,for his development of the density-functional theory,1998,USA,1998,1998-12-10,75,FALSE,0,NA
62,Walther Bothe,male,1891-01-08,Germany,https://en.wikipedia.org/wiki/Walther_Bothe,Physics,for the coincidence method and his discoveries made therewith,1954,Germany,1954,1954-12-10,63,FALSE,0,NA
178,Walther Hermann Nernst,male,1864-06-25,Poland,https://en.wikipedia.org/wiki/Walther_Nernst,Chemistry,in recognition of his work in thermochemistry,1920,Germany,1920,1920-12-10,56,FALSE,0,NA
783,Wangari Muta Maathai,female,1940-04-01,Kenya,https://en.wikipedia.org/wiki/Wangari_Maathai,Peace,"for her contribution to sustainable development, democracy and peace",2004,Kenya,2004,2004-12-10,64,FALSE,0,NA
683,Wassily Wassilyevich Leontief,male,1906-08-05,Russia,https://en.wikipedia.org/wiki/Wassily_Leontief,Economic Sciences,for the development of the input-output method and for its application to important economic problems,1973,USA,1973,1973-12-10,67,FALSE,0,NA
206,Wendell Meredith Stanley,male,1904-08-16,USA,https://en.wikipedia.org/wiki/Wendell_Meredith_Stanley,Chemistry,for their preparation of enzymes and virus proteins in a pure form,1946,USA,1946,1946-12-10,42,FALSE,0,NA
414,Werner Arber,male,1929-06-03,Switzerland,https://en.wikipedia.org/wiki/Werner_Arber,Physiology or Medicine,for the discovery of restriction enzymes and their application to problems of molecular genetics,1978,Switzerland,1978,1978-12-10,49,FALSE,0,NA
361,Werner Forssmann,male,1904-08-29,Germany,https://en.wikipedia.org/wiki/Werner_Forssmann,Physiology or Medicine,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,1956,Germany,1956,1956-12-10,52,FALSE,0,NA
38,Werner Karl Heisenberg,male,1901-12-05,Germany,https://en.wikipedia.org/wiki/Werner_Heisenberg,Physics,"for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen",1932,Germany,1932,1932-12-10,31,FALSE,0,NA
1,Wilhelm Conrad Röntgen,male,1845-03-27,Germany,https://en.wikipedia.org/wiki/Wilhelm_Röntgen,Physics,in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him,1901,Germany,1901,1901-12-10,56,FALSE,0,NA
168,Wilhelm Ostwald,male,1853-09-02,Latvia,https://en.wikipedia.org/wiki/Wilhelm_Ostwald,Chemistry,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction,1909,Germany,1909,1909-12-10,56,FALSE,0,NA
16,Wilhelm Wien,male,1864-01-13,Russia,https://en.wikipedia.org/wiki/Wilhelm_Wien,Physics,for his discoveries regarding the laws governing the radiation of heat,1911,Germany,1911,1911-12-10,47,FALSE,0,NA
224,Willard Frank Libby,male,1908-12-17,USA,https://en.wikipedia.org/wiki/Willard_Libby,Chemistry,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",1960,USA,1960,1960-12-10,51,FALSE,0,NA
839,Willard S. Boyle,male,1924-08-19,Canada,https://en.wikipedia.org/wiki/Willard_Boyle,Physics,for the invention of an imaging semiconductor circuit - the CCD sensor,2009,USA,2009,2009-12-10,85,FALSE,0,NA
315,Willem Einthoven,male,1860-05-21,Indonesia,https://en.wikipedia.org/wiki/Willem_Einthoven,Physiology or Medicine,for his discovery of the mechanism of the electrocardiogram,1924,the Netherlands,1924,1924-12-10,64,FALSE,0,NA
123,William Alfred Fowler,male,1911-08-09,USA,https://en.wikipedia.org/wiki/William_Alfred_Fowler,Physics,for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe,1983,USA,1983,1983-12-10,72,FALSE,0,NA
65,William Bradford Shockley,male,1910-02-13,United Kingdom,https://en.wikipedia.org/wiki/William_Shockley,Physics,for their researches on semiconductors and their discovery of the transistor effect,1956,USA,1956,1956-12-10,46,FALSE,0,NA
20,Sir William Henry Bragg,male,1862-07-02,United Kingdom,https://en.wikipedia.org/wiki/William_Henry_Bragg,Physics,for their services in the analysis of crystal structure by means of X-rays,1915,United Kingdom,1915,1915-12-10,53,FALSE,0,NA
593,William Butler Yeats,male,1865-06-13,Ireland,https://en.wikipedia.org/wiki/W._B._Yeats,Literature,"for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation",1923,Ireland,1923,1923-12-10,58,FALSE,0,NA
916,William C. Campbell,male,1930-06-28,Ireland,https://en.wikipedia.org/wiki/William_C._Campbell_(scientist),Physiology or Medicine,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,2015,USA,2015,2015-12-10,85,FALSE,0,NA
968,William D. Nordhaus,male,1941-05-31,USA,https://en.wikipedia.org/wiki/William_Nordhaus,Economic Sciences,for integrating climate change into long-run macroeconomic analysis,2018,USA,2018,2018-12-10,77,FALSE,0,NA
154,William D. Phillips,male,1948-11-05,USA,https://en.wikipedia.org/wiki/William_Daniel_Phillips,Physics,for development of methods to cool and trap atoms with laser light,1997,USA,1997,1997-12-10,49,FALSE,0,NA
911,William E. Moerner,male,1953-06-24,USA,https://en.wikipedia.org/wiki/William_E._Moerner,Chemistry,for the development of super-resolved fluorescence microscopy,2014,USA,2014,2014-12-10,61,FALSE,0,NA
209,William Francis Giauque,male,1895-05-12,Canada,https://en.wikipedia.org/wiki/William_Giauque,Chemistry,"for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures",1949,USA,1949,1949-12-10,54,FALSE,0,NA
